,start_time,end_time,instrument,note,start_beat,end_beat,note_value,id,length,id_cat
68666,11811699.954648526,11813928.707482994,1,70,2031.0,0.489583333333,Eighth,2441,12718498,48
68667,11811699.954648526,11813928.707482994,1,58,2031.0,0.489583333333,Eighth,2441,12718498,48
68668,11811699.954648526,11816158.185941042,1,74,2031.0,0.989583333333,Quarter,2441,12718498,48
68669,11812628.752834467,11815043.628117912,1,60,2031.25,0.489583333333,Eighth,2441,12718498,48
68670,11812628.752834467,11815043.628117912,1,72,2031.25,0.489583333333,Eighth,2441,12718498,48
68671,11814114.467120182,11816158.185941042,1,58,2031.5,0.489583333333,Eighth,2441,12718498,48
68672,11814114.467120182,11816158.185941042,1,70,2031.5,0.489583333333,Eighth,2441,12718498,48
68673,11815229.387755102,11817272.38095238,1,60,2031.75,0.489583333333,Eighth,2441,12718498,48
68674,11815229.387755102,11817272.38095238,1,72,2031.75,0.489583333333,Eighth,2441,12718498,48
68675,11816343.94557823,11818944.580498869,1,70,2032.0,0.489583333333,Eighth,2441,12718498,48
68676,11816343.94557823,11818944.580498869,1,58,2032.0,0.489583333333,Eighth,2441,12718498,48
68677,11816343.94557823,11842721.814058958,1,55,2032.0,2.98958333333,Dotted Half,2441,12718498,48
68678,11816343.94557823,11822102.494331066,1,77,2032.0,0.989583333333,Quarter,2441,12718498,48
68679,11817458.140589569,11820616.05442177,1,72,2032.25,0.489583333333,Eighth,2441,12718498,48
68680,11817458.140589569,11820616.05442177,1,60,2032.25,0.489583333333,Eighth,2441,12718498,48
68681,11819130.340136057,11822102.494331066,1,70,2032.5,0.489583333333,Eighth,2441,12718498,48
68682,11819130.340136057,11822102.494331066,1,58,2032.5,0.489583333333,Eighth,2441,12718498,48
68683,11820802.176870748,11824145.850340135,1,72,2032.75,0.489583333333,Eighth,2441,12718498,48
68684,11820802.176870748,11824145.850340135,1,60,2032.75,0.489583333333,Eighth,2441,12718498,48
68685,11822659.77324263,11842721.814058958,1,75,2033.0,1.98958333333,Half,2441,12718498,48
68686,11822659.77324263,11826560.725623583,1,70,2033.0,0.489583333333,Eighth,2441,12718498,48
68687,11822659.77324263,11826560.725623583,1,58,2033.0,0.489583333333,Eighth,2441,12718498,48
68688,11824517.369614512,11830275.555555556,1,72,2033.25,0.489583333333,Eighth,2441,12718498,48
68689,11824517.369614512,11830275.555555556,1,60,2033.25,0.489583333333,Eighth,2441,12718498,48
68690,11826746.485260772,11833619.229024945,1,70,2033.5,0.489583333333,Eighth,2441,12718498,48
68691,11826746.485260772,11833619.229024945,1,58,2033.5,0.489583333333,Eighth,2441,12718498,48
68692,11830461.315192744,11835105.66893424,1,72,2033.75,0.489583333333,Eighth,2441,12718498,48
68693,11830461.315192744,11835105.66893424,1,60,2033.75,0.489583333333,Eighth,2441,12718498,48
68694,11834176.8707483,11836591.746031746,1,70,2034.0,0.489583333333,Eighth,2441,12718498,48
68695,11834176.8707483,11836591.746031746,1,58,2034.0,0.489583333333,Eighth,2441,12718498,48
68696,11835291.42857143,11841607.256235829,1,60,2034.25,0.489583333333,Eighth,2441,12718498,48
68697,11835291.42857143,11841607.256235829,1,72,2034.25,0.489583333333,Eighth,2441,12718498,48
68698,11839935.419501131,11842721.814058958,1,70,2034.5,0.489583333333,Eighth,2441,12718498,48
68699,11839935.419501131,11842721.814058958,1,58,2034.5,0.489583333333,Eighth,2441,12718498,48
68700,11841793.015873017,11848480.36281179,1,60,2034.75,0.489583333333,Eighth,2441,12718498,48
68701,11841793.015873017,11848480.36281179,1,72,2034.75,0.489583333333,Eighth,2441,12718498,48
68702,11845879.727891156,11854238.911564626,1,53,2035.0,0.989583333333,Quarter,2441,12718498,48
68703,11845879.727891156,11850151.836734692,1,70,2035.0,0.489583333333,Eighth,2441,12718498,48
68704,11845879.727891156,11854238.911564626,1,74,2035.0,0.989583333333,Quarter,2441,12718498,48
68705,11845879.727891156,11850151.836734692,1,58,2035.0,0.489583333333,Eighth,2441,12718498,48
68706,11848666.12244898,11852567.074829932,1,60,2035.25,0.489583333333,Eighth,2441,12718498,48
68707,11848666.12244898,11852567.074829932,1,72,2035.25,0.489583333333,Eighth,2441,12718498,48
68708,11850709.47845805,11854238.911564626,1,70,2035.5,0.489583333333,Eighth,2441,12718498,48
68709,11850709.47845805,11854238.911564626,1,58,2035.5,0.489583333333,Eighth,2441,12718498,48
68710,11852752.83446712,11854238.911564626,1,60,2035.75,0.239583333333,Sixteenth,2441,12718498,48
68711,11852752.83446712,11854238.911564626,1,72,2035.75,0.239583333333,Sixteenth,2441,12718498,48
68712,11854424.671201814,11939502.585034013,1,53,2036.0,7.98958333333,Unknown,2441,12718498,48
68713,11854424.671201814,11939502.585034013,1,62,2036.0,7.98958333333,Unknown,2441,12718498,48
68714,11854424.671201814,11939502.585034013,1,58,2036.0,7.98958333333,Unknown,2441,12718498,48
68715,11854424.671201814,11898821.224489797,1,70,2036.0,3.98958333333,Whole,2441,12718498,48
68716,11854424.671201814,11857768.3446712,1,74,2036.0,0.489583333333,Eighth,2441,12718498,48
68717,11856096.507936507,11859068.66213152,1,75,2036.25,0.489583333333,Eighth,2441,12718498,48
68718,11858139.86394558,11860926.258503402,1,74,2036.5,0.489583333333,Eighth,2441,12718498,48
68719,11859811.33786848,11862969.25170068,1,75,2036.75,0.489583333333,Eighth,2441,12718498,48
68720,11861112.01814059,11864827.210884351,1,74,2037.0,0.489583333333,Eighth,2441,12718498,48
68721,11863341.133786848,11867613.605442178,1,75,2037.25,0.489583333333,Eighth,2441,12718498,48
68722,11865384.489795918,11869099.682539685,1,74,2037.5,0.489583333333,Eighth,2441,12718498,48
68723,11867613.605442178,11870957.278911564,1,75,2037.75,0.489583333333,Eighth,2441,12718498,48
68724,11869099.682539685,11873743.673469389,1,74,2038.0,0.489583333333,Eighth,2441,12718498,48
68725,11870957.278911564,11876158.185941042,1,75,2038.25,0.489583333333,Eighth,2441,12718498,48
68726,11873743.673469389,11877458.866213152,1,74,2038.5,0.489583333333,Eighth,2441,12718498,48
68727,11876158.185941042,11878759.18367347,1,75,2038.75,0.489583333333,Eighth,2441,12718498,48
68728,11877458.866213152,11879873.741496598,1,74,2039.0,0.489583333333,Eighth,2441,12718498,48
68729,11878759.18367347,11897335.14739229,1,75,2039.25,0.489583333333,Eighth,2441,12718498,48
68730,11879873.741496598,11898821.224489797,1,74,2039.5,0.489583333333,Eighth,2441,12718498,48
68731,11897335.14739229,11900678.82086168,1,75,2039.75,0.489583333333,Eighth,2441,12718498,48
68732,11898821.224489797,11901793.378684808,1,74,2040.0,0.489583333333,Eighth,2441,12718498,48
68733,11900678.82086168,11903279.455782313,1,75,2040.25,0.489583333333,Eighth,2441,12718498,48
68734,11901793.378684808,11904579.77324263,1,74,2040.5,0.489583333333,Eighth,2441,12718498,48
68735,11903279.455782313,11905693.968253968,1,75,2040.75,0.489583333333,Eighth,2441,12718498,48
68736,11904579.77324263,11906994.648526076,1,74,2041.0,0.489583333333,Eighth,2441,12718498,48
68737,11905693.968253968,11909223.764172336,1,75,2041.25,0.489583333333,Eighth,2441,12718498,48
68738,11906994.648526076,11910338.321995463,1,74,2041.5,0.489583333333,Eighth,2441,12718498,48
68739,11909223.764172336,11913496.235827664,1,75,2041.75,0.489583333333,Eighth,2441,12718498,48
68740,11910338.321995463,11922598.458049886,1,74,2042.0,0.489583333333,Eighth,2441,12718498,48
68741,11913496.235827664,11924084.535147391,1,75,2042.25,0.489583333333,Eighth,2441,12718498,48
68742,11922598.458049886,11925198.73015873,1,74,2042.5,0.489583333333,Eighth,2441,12718498,48
68743,11924084.535147391,11926870.929705216,1,75,2042.75,0.489583333333,Eighth,2441,12718498,48
68744,11925198.73015873,11928542.403628118,1,74,2043.0,0.489583333333,Eighth,2441,12718498,48
68745,11926870.929705216,11929657.324263038,1,75,2043.25,0.489583333333,Eighth,2441,12718498,48
68746,11928542.403628118,11939502.585034013,1,74,2043.5,0.489583333333,Eighth,2441,12718498,48
68747,11929657.324263038,11939502.585034013,1,72,2043.75,0.239583333333,Sixteenth,2441,12718498,48
68748,11939502.585034013,11944332.335600909,1,74,2044.0,0.489583333333,Eighth,2441,12718498,48
68749,11944332.335600909,11946932.97052154,1,75,2044.5,0.489583333333,Eighth,2441,12718498,48
68750,11946932.97052154,11950276.64399093,1,74,2045.0,0.489583333333,Eighth,2441,12718498,48
68751,11946932.97052154,11950276.64399093,1,70,2045.0,0.489583333333,Eighth,2441,12718498,48
68752,11950276.64399093,11953620.317460315,1,69,2045.5,0.489583333333,Eighth,2441,12718498,48
68753,11950276.64399093,11953620.317460315,1,72,2045.5,0.489583333333,Eighth,2441,12718498,48
68754,11953620.317460315,11956406.71201814,1,67,2046.0,0.489583333333,Eighth,2441,12718498,48
68755,11953620.317460315,11956406.71201814,1,70,2046.0,0.489583333333,Eighth,2441,12718498,48
68756,11956406.71201814,11958264.308390023,1,65,2046.5,0.489583333333,Eighth,2441,12718498,48
68757,11956406.71201814,11958264.308390023,1,69,2046.5,0.489583333333,Eighth,2441,12718498,48
68758,11958264.308390023,11960864.943310658,1,67,2047.0,0.489583333333,Eighth,2441,12718498,48
68759,11958264.308390023,11960864.943310658,1,70,2047.0,0.489583333333,Eighth,2441,12718498,48
68760,11960864.943310658,11962908.299319727,1,69,2047.5,0.489583333333,Eighth,2441,12718498,48
68761,11960864.943310658,11962908.299319727,1,72,2047.5,0.489583333333,Eighth,2441,12718498,48
68762,11962908.299319727,11964765.89569161,1,70,2048.0,0.489583333333,Eighth,2441,12718498,48
68763,11962908.299319727,11964765.89569161,1,74,2048.0,0.489583333333,Eighth,2441,12718498,48
68764,11964765.89569161,11967180.770975055,1,75,2048.5,0.489583333333,Eighth,2441,12718498,48
68765,11964765.89569161,11967180.770975055,1,72,2048.5,0.489583333333,Eighth,2441,12718498,48
68766,11967180.770975055,11969595.646258503,1,74,2049.0,0.489583333333,Eighth,2441,12718498,48
68767,11967180.770975055,11969595.646258503,1,77,2049.0,0.489583333333,Eighth,2441,12718498,48
68768,11969595.646258503,11972196.281179138,1,75,2049.5,0.489583333333,Eighth,2441,12718498,48
68769,11969595.646258503,11972196.281179138,1,79,2049.5,0.489583333333,Eighth,2441,12718498,48
68770,11972196.281179138,11974425.034013605,1,77,2050.0,0.489583333333,Eighth,2441,12718498,48
68771,11972196.281179138,11974425.034013605,1,81,2050.0,0.489583333333,Eighth,2441,12718498,48
68772,11974425.034013605,11976654.512471655,1,79,2050.5,0.489583333333,Eighth,2441,12718498,48
68773,11974425.034013605,11976654.512471655,1,82,2050.5,0.489583333333,Eighth,2441,12718498,48
68774,11976654.512471655,11978883.628117912,1,81,2051.0,0.489583333333,Eighth,2441,12718498,48
68775,11976654.512471655,11978883.628117912,1,84,2051.0,0.489583333333,Eighth,2441,12718498,48
68776,11978883.628117912,11982598.82086168,1,86,2051.5,0.489583333333,Eighth,2441,12718498,48
68777,11978883.628117912,11982598.82086168,1,82,2051.5,0.489583333333,Eighth,2441,12718498,48
68778,11982598.82086168,11986128.253968254,1,87,2052.0,0.489583333333,Eighth,2441,12718498,48
68779,11986128.253968254,11989471.927437644,1,41,2052.5,0.489583333333,Eighth,2441,12718498,48
68780,11986128.253968254,11989471.927437644,1,89,2052.5,0.489583333333,Eighth,2441,12718498,48
68781,11989471.927437644,11991701.0430839,1,87,2053.0,0.489583333333,Eighth,2441,12718498,48
68782,11989471.927437644,11991701.0430839,1,43,2053.0,0.489583333333,Eighth,2441,12718498,48
68783,11991701.0430839,11993187.120181406,1,45,2053.5,0.489583333333,Eighth,2441,12718498,48
68784,11991701.0430839,11993187.120181406,1,86,2053.5,0.489583333333,Eighth,2441,12718498,48
68785,11993187.120181406,11995416.235827664,1,84,2054.0,0.489583333333,Eighth,2441,12718498,48
68786,11993187.120181406,11995416.235827664,1,46,2054.0,0.489583333333,Eighth,2441,12718498,48
68787,11995416.235827664,11998202.630385488,1,82,2054.5,0.489583333333,Eighth,2441,12718498,48
68788,11995416.235827664,11998202.630385488,1,48,2054.5,0.489583333333,Eighth,2441,12718498,48
68789,11998202.630385488,12000431.383219955,1,50,2055.0,0.489583333333,Eighth,2441,12718498,48
68790,11998202.630385488,12000431.383219955,1,81,2055.0,0.489583333333,Eighth,2441,12718498,48
68791,12000431.383219955,12002475.102040816,1,51,2055.5,0.489583333333,Eighth,2441,12718498,48
68792,12000431.383219955,12002475.102040816,1,79,2055.5,0.489583333333,Eighth,2441,12718498,48
68793,12002475.102040816,12004518.458049886,1,53,2056.0,0.489583333333,Eighth,2441,12718498,48
68794,12002475.102040816,12004518.458049886,1,77,2056.0,0.489583333333,Eighth,2441,12718498,48
68795,12004518.458049886,12006747.573696146,1,75,2056.5,0.489583333333,Eighth,2441,12718498,48
68796,12004518.458049886,12006747.573696146,1,55,2056.5,0.489583333333,Eighth,2441,12718498,48
68797,12006747.573696146,12008976.689342404,1,57,2057.0,0.489583333333,Eighth,2441,12718498,48
68798,12006747.573696146,12008976.689342404,1,74,2057.0,0.489583333333,Eighth,2441,12718498,48
68799,12008976.689342404,12011391.56462585,1,72,2057.5,0.489583333333,Eighth,2441,12718498,48
68800,12008976.689342404,12011391.56462585,1,58,2057.5,0.489583333333,Eighth,2441,12718498,48
68801,12011577.324263038,12013434.557823127,1,60,2058.0,0.489583333333,Eighth,2441,12718498,48
68802,12011577.324263038,12013434.557823127,1,70,2058.0,0.489583333333,Eighth,2441,12718498,48
68803,12013620.317460315,12015664.03628118,1,62,2058.5,0.489583333333,Eighth,2441,12718498,48
68804,12013620.317460315,12015664.03628118,1,69,2058.5,0.489583333333,Eighth,2441,12718498,48
68805,12015849.795918368,12018264.671201814,1,63,2059.0,0.489583333333,Eighth,2441,12718498,48
68806,12015849.795918368,12018264.671201814,1,67,2059.0,0.489583333333,Eighth,2441,12718498,48
68807,12018450.430839002,12021051.065759636,1,65,2059.5,0.489583333333,Eighth,2441,12718498,48
68808,12018450.430839002,12021051.065759636,1,62,2059.5,0.489583333333,Eighth,2441,12718498,48
68809,12021236.825396825,12029967.16553288,1,65,2060.0,1.48958333333,Dotted Quarter,2441,12718498,48
68810,12021236.825396825,12029967.16553288,1,58,2060.0,1.48958333333,Dotted Quarter,2441,12718498,48
68811,12021236.825396825,12029967.16553288,1,62,2060.0,1.48958333333,Dotted Quarter,2441,12718498,48
68812,12021236.825396825,12029967.16553288,1,74,2060.0,1.48958333333,Dotted Quarter,2441,12718498,48
68813,12029967.16553288,12033125.07936508,1,62,2061.5,0.489583333333,Eighth,2441,12718498,48
68814,12029967.16553288,12033125.07936508,1,65,2061.5,0.489583333333,Eighth,2441,12718498,48
68815,12029967.16553288,12033125.07936508,1,58,2061.5,0.489583333333,Eighth,2441,12718498,48
68816,12032939.682539685,12033125.07936508,1,74,2061.9375,0.0520833333335,Sixty Fourth,2441,12718498,48
68817,12033310.839002268,12037397.9138322,1,62,2062.0,0.989583333333,Quarter,2441,12718498,48
68818,12033310.839002268,12037397.9138322,1,58,2062.0,0.989583333333,Quarter,2441,12718498,48
68819,12033310.839002268,12037397.9138322,1,65,2062.0,0.989583333333,Quarter,2441,12718498,48
68820,12040370.068027211,12042599.18367347,1,35,2063.5,0.489583333333,Eighth,2441,12718498,48
68821,12040370.068027211,12042599.18367347,1,47,2063.5,0.489583333333,Eighth,2441,12718498,48
68822,12040370.068027211,12042599.18367347,1,62,2063.5,0.489583333333,Eighth,2441,12718498,48
68823,12040370.068027211,12042599.18367347,1,65,2063.5,0.489583333333,Eighth,2441,12718498,48
68824,12040370.068027211,12042599.18367347,1,67,2063.5,0.489583333333,Eighth,2441,12718498,48
68825,12042784.943310658,12053559.002267571,1,36,2064.0,1.48958333333,Dotted Quarter,2441,12718498,48
68826,12042784.943310658,12053559.002267571,1,67,2064.0,1.48958333333,Dotted Quarter,2441,12718498,48
68827,12042784.943310658,12053559.002267571,1,63,2064.0,1.48958333333,Dotted Quarter,2441,12718498,48
68828,12042784.943310658,12053559.002267571,1,75,2064.0,1.48958333333,Dotted Quarter,2441,12718498,48
68829,12042784.943310658,12053559.002267571,1,48,2064.0,1.48958333333,Dotted Quarter,2441,12718498,48
68830,12053559.002267571,12055602.358276645,1,75,2065.5,0.489583333333,Eighth,2441,12718498,48
68831,12053559.002267571,12055602.358276645,1,36,2065.5,0.489583333333,Eighth,2441,12718498,48
68832,12053559.002267571,12055602.358276645,1,63,2065.5,0.489583333333,Eighth,2441,12718498,48
68833,12053559.002267571,12055602.358276645,1,67,2065.5,0.489583333333,Eighth,2441,12718498,48
68834,12053559.002267571,12055602.358276645,1,48,2065.5,0.489583333333,Eighth,2441,12718498,48
68835,12055788.117913833,12060246.349206349,1,48,2066.0,0.989583333333,Quarter,2441,12718498,48
68836,12055788.117913833,12060246.349206349,1,75,2066.0,0.989583333333,Quarter,2441,12718498,48
68837,12055788.117913833,12060246.349206349,1,36,2066.0,0.989583333333,Quarter,2441,12718498,48
68838,12055788.117913833,12060246.349206349,1,67,2066.0,0.989583333333,Quarter,2441,12718498,48
68839,12055788.117913833,12060246.349206349,1,63,2066.0,0.989583333333,Quarter,2441,12718498,48
68840,12062103.94557823,12065076.099773243,1,65,2067.5,0.489583333333,Eighth,2441,12718498,48
68841,12062103.94557823,12065076.099773243,1,62,2067.5,0.489583333333,Eighth,2441,12718498,48
68842,12062103.94557823,12065076.099773243,1,59,2067.5,0.489583333333,Eighth,2441,12718498,48
68843,12062103.94557823,12065076.099773243,1,67,2067.5,0.489583333333,Eighth,2441,12718498,48
68844,12065261.859410431,12072506.12244898,1,75,2068.0,1.48958333333,Dotted Quarter,2441,12718498,48
68845,12065261.859410431,12072506.12244898,1,60,2068.0,1.48958333333,Dotted Quarter,2441,12718498,48
68846,12065261.859410431,12072506.12244898,1,67,2068.0,1.48958333333,Dotted Quarter,2441,12718498,48
68847,12065261.859410431,12072506.12244898,1,63,2068.0,1.48958333333,Dotted Quarter,2441,12718498,48
68848,12072692.24489796,12074921.360544218,1,67,2069.5,0.489583333333,Eighth,2441,12718498,48
68849,12072692.24489796,12074921.360544218,1,63,2069.5,0.489583333333,Eighth,2441,12718498,48
68850,12072692.24489796,12074921.360544218,1,60,2069.5,0.489583333333,Eighth,2441,12718498,48
68851,12072692.24489796,12074921.360544218,1,75,2069.5,0.489583333333,Eighth,2441,12718498,48
68852,12074921.360544218,12079565.351473924,1,63,2070.0,0.989583333333,Quarter,2441,12718498,48
68853,12074921.360544218,12079565.351473924,1,67,2070.0,0.989583333333,Quarter,2441,12718498,48
68854,12074921.360544218,12079565.351473924,1,60,2070.0,0.989583333333,Quarter,2441,12718498,48
68855,12074921.360544218,12079565.351473924,1,75,2070.0,0.989583333333,Quarter,2441,12718498,48
68856,12082351.383219955,12085323.900226757,1,49,2071.5,0.489583333333,Eighth,2441,12718498,48
68857,12082351.383219955,12085323.900226757,1,67,2071.5,0.489583333333,Eighth,2441,12718498,48
68858,12082351.383219955,12085323.900226757,1,64,2071.5,0.489583333333,Eighth,2441,12718498,48
68859,12082351.383219955,12085323.900226757,1,37,2071.5,0.489583333333,Eighth,2441,12718498,48
68860,12082351.383219955,12085323.900226757,1,69,2071.5,0.489583333333,Eighth,2441,12718498,48
68861,12085323.900226757,12093497.324263038,1,50,2072.0,1.48958333333,Dotted Quarter,2441,12718498,48
68862,12085323.900226757,12093497.324263038,1,38,2072.0,1.48958333333,Dotted Quarter,2441,12718498,48
68863,12085323.900226757,12093497.324263038,1,65,2072.0,1.48958333333,Dotted Quarter,2441,12718498,48
68864,12085323.900226757,12093497.324263038,1,77,2072.0,1.48958333333,Dotted Quarter,2441,12718498,48
68865,12085323.900226757,12093497.324263038,1,69,2072.0,1.48958333333,Dotted Quarter,2441,12718498,48
68866,12093683.083900226,12096469.47845805,1,65,2073.5,0.489583333333,Eighth,2441,12718498,48
68867,12093683.083900226,12096469.47845805,1,77,2073.5,0.489583333333,Eighth,2441,12718498,48
68868,12093683.083900226,12096469.47845805,1,38,2073.5,0.489583333333,Eighth,2441,12718498,48
68869,12093683.083900226,12096469.47845805,1,50,2073.5,0.489583333333,Eighth,2441,12718498,48
68870,12093683.083900226,12096469.47845805,1,69,2073.5,0.489583333333,Eighth,2441,12718498,48
68871,12096469.47845805,12101856.145124717,1,69,2074.0,0.989583333333,Quarter,2441,12718498,48
68872,12096469.47845805,12101856.145124717,1,77,2074.0,0.989583333333,Quarter,2441,12718498,48
68873,12096469.47845805,12101856.145124717,1,38,2074.0,0.989583333333,Quarter,2441,12718498,48
68874,12096469.47845805,12101856.145124717,1,50,2074.0,0.989583333333,Quarter,2441,12718498,48
68875,12096469.47845805,12101856.145124717,1,65,2074.0,0.989583333333,Quarter,2441,12718498,48
68876,12104085.623582767,12107243.537414966,1,64,2075.5,0.489583333333,Eighth,2441,12718498,48
68877,12104085.623582767,12107243.537414966,1,61,2075.5,0.489583333333,Eighth,2441,12718498,48
68878,12104085.623582767,12107243.537414966,1,69,2075.5,0.489583333333,Eighth,2441,12718498,48
68879,12104085.623582767,12107243.537414966,1,67,2075.5,0.489583333333,Eighth,2441,12718498,48
68880,12107243.537414966,12112630.566893425,1,65,2076.0,1.48958333333,Dotted Quarter,2441,12718498,48
68881,12107243.537414966,12112630.566893425,1,77,2076.0,1.48958333333,Dotted Quarter,2441,12718498,48
68882,12107243.537414966,12112630.566893425,1,62,2076.0,1.48958333333,Dotted Quarter,2441,12718498,48
68883,12107243.537414966,12112630.566893425,1,69,2076.0,1.48958333333,Dotted Quarter,2441,12718498,48
68884,12112630.566893425,12115045.07936508,1,62,2077.5,0.489583333333,Eighth,2441,12718498,48
68885,12112630.566893425,12115045.07936508,1,65,2077.5,0.489583333333,Eighth,2441,12718498,48
68886,12112630.566893425,12115045.07936508,1,69,2077.5,0.489583333333,Eighth,2441,12718498,48
68887,12112630.566893425,12115045.07936508,1,77,2077.5,0.489583333333,Eighth,2441,12718498,48
68888,12115045.07936508,12120618.231292518,1,62,2078.0,0.989583333333,Quarter,2441,12718498,48
68889,12115045.07936508,12120618.231292518,1,77,2078.0,0.989583333333,Quarter,2441,12718498,48
68890,12115045.07936508,12120618.231292518,1,65,2078.0,0.989583333333,Quarter,2441,12718498,48
68891,12115045.07936508,12120618.231292518,1,69,2078.0,0.989583333333,Quarter,2441,12718498,48
68892,12123404.62585034,12126191.020408165,1,70,2079.5,0.489583333333,Eighth,2441,12718498,48
68893,12123404.62585034,12126191.020408165,1,65,2079.5,0.489583333333,Eighth,2441,12718498,48
68894,12123404.62585034,12126191.020408165,1,38,2079.5,0.489583333333,Eighth,2441,12718498,48
68895,12123404.62585034,12126191.020408165,1,68,2079.5,0.489583333333,Eighth,2441,12718498,48
68896,12123404.62585034,12126191.020408165,1,50,2079.5,0.489583333333,Eighth,2441,12718498,48
68897,12126376.780045353,12134364.444444444,1,67,2080.0,1.48958333333,Dotted Quarter,2441,12718498,48
68898,12126376.780045353,12134364.444444444,1,51,2080.0,1.48958333333,Dotted Quarter,2441,12718498,48
68899,12126376.780045353,12134364.444444444,1,70,2080.0,1.48958333333,Dotted Quarter,2441,12718498,48
68900,12126376.780045353,12134364.444444444,1,79,2080.0,1.48958333333,Dotted Quarter,2441,12718498,48
68901,12126376.780045353,12134364.444444444,1,39,2080.0,1.48958333333,Dotted Quarter,2441,12718498,48
68902,12134364.444444444,12136593.560090702,1,67,2081.5,0.489583333333,Eighth,2441,12718498,48
68903,12134364.444444444,12136593.560090702,1,51,2081.5,0.489583333333,Eighth,2441,12718498,48
68904,12134364.444444444,12136593.560090702,1,39,2081.5,0.489583333333,Eighth,2441,12718498,48
68905,12134364.444444444,12136593.560090702,1,70,2081.5,0.489583333333,Eighth,2441,12718498,48
68906,12134364.444444444,12136593.560090702,1,79,2081.5,0.489583333333,Eighth,2441,12718498,48
68907,12136593.560090702,12141423.310657596,1,51,2082.0,0.989583333333,Quarter,2441,12718498,48
68908,12136593.560090702,12141423.310657596,1,67,2082.0,0.989583333333,Quarter,2441,12718498,48
68909,12136593.560090702,12141423.310657596,1,79,2082.0,0.989583333333,Quarter,2441,12718498,48
68910,12136593.560090702,12141423.310657596,1,70,2082.0,0.989583333333,Quarter,2441,12718498,48
68911,12136593.560090702,12141423.310657596,1,39,2082.0,0.989583333333,Quarter,2441,12718498,48
68912,12162971.42857143,12165200.544217687,1,67,2087.5,0.489583333333,Eighth,2441,12718498,48
68913,12162971.42857143,12165200.544217687,1,39,2087.5,0.489583333333,Eighth,2441,12718498,48
68914,12162971.42857143,12165200.544217687,1,75,2087.5,0.489583333333,Eighth,2441,12718498,48
68915,12162971.42857143,12165200.544217687,1,51,2087.5,0.489583333333,Eighth,2441,12718498,48
68916,12165386.303854875,12172073.650793651,1,75,2088.0,1.48958333333,Dotted Quarter,2441,12718498,48
68917,12165386.303854875,12172073.650793651,1,81,2088.0,1.48958333333,Dotted Quarter,2441,12718498,48
68918,12165386.303854875,12172073.650793651,1,69,2088.0,1.48958333333,Dotted Quarter,2441,12718498,48
68919,12165386.303854875,12172073.650793651,1,72,2088.0,1.48958333333,Dotted Quarter,2441,12718498,48
68920,12165386.303854875,12172073.650793651,1,41,2088.0,1.48958333333,Dotted Quarter,2441,12718498,48
68921,12165386.303854875,12172073.650793651,1,29,2088.0,1.48958333333,Dotted Quarter,2441,12718498,48
68922,12172073.650793651,12174302.76643991,1,81,2089.5,0.489583333333,Eighth,2441,12718498,48
68923,12172073.650793651,12174302.76643991,1,29,2089.5,0.489583333333,Eighth,2441,12718498,48
68924,12172073.650793651,12174302.76643991,1,41,2089.5,0.489583333333,Eighth,2441,12718498,48
68925,12172073.650793651,12174302.76643991,1,69,2089.5,0.489583333333,Eighth,2441,12718498,48
68926,12172073.650793651,12174302.76643991,1,75,2089.5,0.489583333333,Eighth,2441,12718498,48
68927,12172073.650793651,12174302.76643991,1,72,2089.5,0.489583333333,Eighth,2441,12718498,48
68928,12174488.526077095,12180432.83446712,1,29,2090.0,0.989583333333,Quarter,2441,12718498,48
68929,12174488.526077095,12180432.83446712,1,75,2090.0,0.989583333333,Quarter,2441,12718498,48
68930,12174488.526077095,12180432.83446712,1,72,2090.0,0.989583333333,Quarter,2441,12718498,48
68931,12174488.526077095,12180432.83446712,1,81,2090.0,0.989583333333,Quarter,2441,12718498,48
68932,12174488.526077095,12180432.83446712,1,41,2090.0,0.989583333333,Quarter,2441,12718498,48
68933,12174488.526077095,12180432.83446712,1,69,2090.0,0.989583333333,Quarter,2441,12718498,48
68934,12204953.106575964,12207925.260770977,1,30,2095.0,0.489583333333,Eighth,2441,12718498,48
68935,12207925.260770977,12210711.6553288,1,29,2095.5,0.489583333333,Eighth,2441,12718498,48
68936,12210711.6553288,12213869.569160998,1,30,2096.0,0.489583333333,Eighth,2441,12718498,48
68937,12213869.569160998,12215912.925170068,1,29,2096.5,0.489583333333,Eighth,2441,12718498,48
68938,12215912.925170068,12217770.52154195,1,30,2097.0,0.489583333333,Eighth,2441,12718498,48
68939,12217770.52154195,12220556.916099774,1,74,2097.5,0.489583333333,Eighth,2441,12718498,48
68940,12217770.52154195,12220556.916099774,1,77,2097.5,0.489583333333,Eighth,2441,12718498,48
68941,12217770.52154195,12220556.916099774,1,29,2097.5,0.489583333333,Eighth,2441,12718498,48
68942,12217770.52154195,12220556.916099774,1,82,2097.5,0.489583333333,Eighth,2441,12718498,48
68943,12217770.52154195,12220556.916099774,1,86,2097.5,0.489583333333,Eighth,2441,12718498,48
68944,12220556.916099774,12225386.666666666,1,77,2098.0,0.989583333333,Quarter,2441,12718498,48
68945,12220556.916099774,12225386.666666666,1,74,2098.0,0.989583333333,Quarter,2441,12718498,48
68946,12220556.916099774,12225386.666666666,1,82,2098.0,0.989583333333,Quarter,2441,12718498,48
68947,12220556.916099774,12225386.666666666,1,86,2098.0,0.989583333333,Quarter,2441,12718498,48
