start_time,end_time,instrument,note,start_beat,end_beat,note_value,id,length,id_cat
8883942.31292517,8885985.306122448,1,64,1246.0,0.333333333333,Triplet,1735,11438707,2
8883942.31292517,8884499.591836736,1,52,1246.0,0.0999999999999,Triplet Thirty Second,1735,11438707,2
8885985.306122448,8888214.784580499,1,76,1246.325,0.333333333333,Triplet,1735,11438707,2
8888214.784580499,8890629.659863945,1,64,1246.66666667,0.333333333333,Triplet,1735,11438707,2
8890629.659863945,8891558.458049886,1,52,1247.0,0.0999999999999,Triplet Thirty Second,1735,11438707,2
8890629.659863945,8891558.458049886,1,44,1247.0,0.0999999999999,Triplet Thirty Second,1735,11438707,2
8890629.659863945,8893230.294784581,1,76,1247.0,0.333333333333,Triplet,1735,11438707,2
8893230.294784581,8895644.807256237,1,64,1247.325,0.333333333333,Triplet,1735,11438707,2
8895644.807256237,8898060.045351474,1,76,1247.66666667,0.333333333333,Triplet,1735,11438707,2
8898060.045351474,8911434.739229025,1,45,1248.0,2.0,Half,1735,11438707,2
8898060.045351474,8911434.739229025,1,53,1248.0,2.0,Half,1735,11438707,2
8898060.045351474,8900103.401360543,1,71,1248.0,0.333333333333,Triplet,1735,11438707,2
8900103.401360543,8902517.913832199,1,74,1248.325,0.333333333333,Triplet,1735,11438707,2
8902517.913832199,8905118.911564626,1,77,1248.66666667,0.333333333333,Triplet,1735,11438707,2
8905118.911564626,8907348.027210884,1,83,1249.0,0.333333333333,Triplet,1735,11438707,2
8907348.027210884,8909205.623582767,1,86,1249.325,0.333333333333,Triplet,1735,11438707,2
8909205.623582767,8911434.739229025,1,89,1249.66666667,0.333333333333,Triplet,1735,11438707,2
8911434.739229025,8913663.854875283,1,95,1250.0,0.333333333333,Triplet,1735,11438707,2
8911434.739229025,8912177.414965987,1,45,1250.0,0.0999999999999,Triplet Thirty Second,1735,11438707,2
8911434.739229025,8912177.414965987,1,53,1250.0,0.0999999999999,Triplet Thirty Second,1735,11438707,2
8913663.854875283,8915892.970521541,1,83,1250.325,0.333333333333,Triplet,1735,11438707,2
8916078.73015873,8918307.84580499,1,95,1250.66666667,0.333333333333,Triplet,1735,11438707,2
8918307.84580499,8919050.884353742,1,45,1251.0,0.0999999999999,Triplet Thirty Second,1735,11438707,2
8918307.84580499,8919050.884353742,1,53,1251.0,0.0999999999999,Triplet Thirty Second,1735,11438707,2
8918307.84580499,8920908.480725624,1,83,1251.0,0.333333333333,Triplet,1735,11438707,2
8920722.721088436,8923509.115646258,1,95,1251.325,0.333333333333,Triplet,1735,11438707,2
8923509.115646258,8925738.231292518,1,83,1251.66666667,0.333333333333,Triplet,1735,11438707,2
8925738.231292518,8939855.96371882,1,52,1252.0,2.0,Half,1735,11438707,2
8925738.231292518,8939855.96371882,1,44,1252.0,2.0,Half,1735,11438707,2
8925738.231292518,8928338.503401361,1,88,1252.0,0.333333333333,Triplet,1735,11438707,2
8928338.503401361,8931311.020408163,1,86,1252.325,0.333333333333,Triplet,1735,11438707,2
8931682.176870748,8934097.414965987,1,83,1252.66666667,0.333333333333,Triplet,1735,11438707,2
8934097.414965987,8935769.25170068,1,76,1253.0,0.333333333333,Triplet,1735,11438707,2
8935769.25170068,8937626.848072562,1,74,1253.325,0.333333333333,Triplet,1735,11438707,2
8937626.848072562,8939855.96371882,1,71,1253.66666667,0.333333333333,Triplet,1735,11438707,2
8939855.96371882,8942456.598639457,1,64,1254.0,0.333333333333,Triplet,1735,11438707,2
8939855.96371882,8940413.242630385,1,52,1254.0,0.0999999999999,Triplet Thirty Second,1735,11438707,2
8939855.96371882,8940413.242630385,1,44,1254.0,0.0999999999999,Triplet Thirty Second,1735,11438707,2
8942456.598639457,8944685.351473924,1,76,1254.325,0.333333333333,Triplet,1735,11438707,2
8944871.111111112,8946729.070294784,1,64,1254.66666667,0.333333333333,Triplet,1735,11438707,2
8946729.070294784,8949701.224489795,1,76,1255.0,0.333333333333,Triplet,1735,11438707,2
8946729.070294784,8947657.868480725,1,44,1255.0,0.0999999999999,Triplet Thirty Second,1735,11438707,2
8946729.070294784,8947657.868480725,1,52,1255.0,0.0999999999999,Triplet Thirty Second,1735,11438707,2
8949143.94557823,8951930.340136055,1,64,1255.325,0.333333333333,Triplet,1735,11438707,2
8951930.340136055,8954159.455782313,1,76,1255.66666667,0.333333333333,Triplet,1735,11438707,2
8954159.455782313,8956760.090702947,1,71,1256.0,0.333333333333,Triplet,1735,11438707,2
8954159.455782313,8967534.149659865,1,45,1256.0,2.0,Half,1735,11438707,2
8954159.455782313,8967534.149659865,1,53,1256.0,2.0,Half,1735,11438707,2
8956760.090702947,8959174.965986395,1,74,1256.325,0.333333333333,Triplet,1735,11438707,2
8959174.965986395,8961032.199546486,1,77,1256.66666667,0.333333333333,Triplet,1735,11438707,2
8961032.199546486,8962704.39909297,1,83,1257.0,0.333333333333,Triplet,1735,11438707,2
8962704.39909297,8965119.274376417,1,86,1257.325,0.333333333333,Triplet,1735,11438707,2
8965119.274376417,8967534.149659865,1,89,1257.66666667,0.333333333333,Triplet,1735,11438707,2
8967534.149659865,8969763.265306123,1,95,1258.0,0.333333333333,Triplet,1735,11438707,2
8967534.149659865,8968091.42857143,1,53,1258.0,0.0999999999999,Triplet Thirty Second,1735,11438707,2
8967534.149659865,8968091.42857143,1,45,1258.0,0.0999999999999,Triplet Thirty Second,1735,11438707,2
8969763.265306123,8971992.38095238,1,83,1258.325,0.333333333333,Triplet,1735,11438707,2
8971992.38095238,8974593.015873017,1,95,1258.66666667,0.333333333333,Triplet,1735,11438707,2
8974593.015873017,8975707.573696146,1,53,1259.0,0.0999999999999,Triplet Thirty Second,1735,11438707,2
8974593.015873017,8975707.573696146,1,45,1259.0,0.0999999999999,Triplet Thirty Second,1735,11438707,2
8974593.015873017,8978679.727891156,1,83,1259.0,0.333333333333,Triplet,1735,11438707,2
8978679.727891156,8981651.882086167,1,95,1259.325,0.333333333333,Triplet,1735,11438707,2
8981837.641723355,8984438.276643991,1,83,1259.66666667,0.333333333333,Triplet,1735,11438707,2
8984438.276643991,8999484.807256237,1,44,1260.0,2.0,Half,1735,11438707,2
8984438.276643991,8987224.308390023,1,98,1260.0,0.333333333333,Triplet,1735,11438707,2
8984438.276643991,8999484.807256237,1,52,1260.0,2.0,Half,1735,11438707,2
8987038.911564626,8989453.786848072,1,97,1260.325,0.333333333333,Triplet,1735,11438707,2
8989453.786848072,8992240.181405896,1,95,1260.66666667,0.333333333333,Triplet,1735,11438707,2
8992240.181405896,8994283.537414966,1,93,1261.0,0.333333333333,Triplet,1735,11438707,2
8994283.537414966,8996884.1723356,1,92,1261.325,0.333333333333,Triplet,1735,11438707,2
8997069.569160998,8999484.807256237,1,90,1261.66666667,0.333333333333,Triplet,1735,11438707,2
8999484.807256237,9001528.163265307,1,88,1262.0,0.333333333333,Triplet,1735,11438707,2
9001342.403628118,9003756.916099774,1,86,1262.325,0.333333333333,Triplet,1735,11438707,2
9003756.916099774,9005800.634920634,1,85,1262.66666667,0.333333333333,Triplet,1735,11438707,2
9005800.634920634,9008029.750566894,1,83,1263.0,0.333333333333,Triplet,1735,11438707,2
9008029.750566894,9009887.346938776,1,81,1263.325,0.333333333333,Triplet,1735,11438707,2
9010072.743764173,9012116.462585034,1,80,1263.66666667,0.333333333333,Triplet,1735,11438707,2
9012116.462585034,9014345.578231292,1,78,1264.0,0.333333333333,Triplet,1735,11438707,2
9014159.818594104,9016203.174603175,1,76,1264.325,0.333333333333,Triplet,1735,11438707,2
9016203.174603175,9018618.049886622,1,74,1264.66666667,0.333333333333,Triplet,1735,11438707,2
9018618.049886622,9020289.523809524,1,73,1265.0,0.333333333333,Triplet,1735,11438707,2
9020289.523809524,9022519.002267573,1,71,1265.325,0.333333333333,Triplet,1735,11438707,2
9022519.002267573,9024562.358276645,1,69,1265.66666667,0.333333333333,Triplet,1735,11438707,2
9024562.358276645,9026977.23356009,1,68,1266.0,0.333333333333,Triplet,1735,11438707,2
9026977.23356009,9029949.02494331,1,66,1266.325,0.333333333333,Triplet,1735,11438707,2
9029949.02494331,9032178.503401361,1,64,1266.66666667,0.333333333333,Triplet,1735,11438707,2
9032178.503401361,9034036.099773243,1,63,1267.0,0.333333333333,Triplet,1735,11438707,2
9034036.099773243,9036636.371882087,1,64,1267.325,0.333333333333,Triplet,1735,11438707,2
9036636.371882087,9039051.609977324,1,66,1267.66666667,0.333333333333,Triplet,1735,11438707,2
9039051.609977324,9041280.725623583,1,68,1268.0,0.333333333333,Triplet,1735,11438707,2
9041280.725623583,9043324.081632653,1,69,1268.325,0.333333333333,Triplet,1735,11438707,2
9043324.081632653,9045738.9569161,1,71,1268.66666667,0.333333333333,Triplet,1735,11438707,2
9045738.9569161,9048525.351473924,1,73,1269.0,0.333333333333,Triplet,1735,11438707,2
9048339.591836736,9050754.467120182,1,74,1269.325,0.333333333333,Triplet,1735,11438707,2
9050754.467120182,9054469.659863945,1,75,1269.66666667,0.333333333333,Triplet,1735,11438707,2
9054469.659863945,9057070.294784581,1,57,1270.0,0.333333333333,Triplet,1735,11438707,2
9054469.659863945,9055398.458049886,1,76,1270.0,0.0999999999999,Triplet Thirty Second,1735,11438707,2
9057070.294784581,9059856.689342404,1,60,1270.325,0.333333333333,Triplet,1735,11438707,2
9060042.448979592,9062271.56462585,1,64,1270.66666667,0.333333333333,Triplet,1735,11438707,2
9062271.56462585,9065800.634920634,1,57,1271.0,0.333333333333,Triplet,1735,11438707,2
9062271.56462585,9063571.882086167,1,76,1271.0,0.0999999999999,Triplet Thirty Second,1735,11438707,2
9065615.238095239,9068215.873015873,1,60,1271.325,0.333333333333,Triplet,1735,11438707,2
9068215.873015873,9070630.74829932,1,64,1271.66666667,0.333333333333,Triplet,1735,11438707,2
9070630.74829932,9073974.421768708,1,56,1272.0,0.333333333333,Triplet,1735,11438707,2
9070630.74829932,9085120.0,1,76,1272.0,2.0,Half,1735,11438707,2
9073974.421768708,9076017.777777778,1,59,1272.325,0.333333333333,Triplet,1735,11438707,2
9076203.537414966,9078432.653061224,1,64,1272.66666667,0.333333333333,Triplet,1735,11438707,2
9078432.653061224,9081033.28798186,1,56,1273.0,0.333333333333,Triplet,1735,11438707,2
9080847.52834467,9083076.64399093,1,59,1273.325,0.333333333333,Triplet,1735,11438707,2
9083076.64399093,9085120.0,1,64,1273.66666667,0.333333333333,Triplet,1735,11438707,2
9085120.0,9087349.115646258,1,52,1274.0,0.333333333333,Triplet,1735,11438707,2
9085120.0,9085305.759637188,1,76,1274.0,0.05,Triplet Sixty Fourth,1735,11438707,2
9087349.115646258,9089578.231292518,1,59,1274.325,0.333333333333,Triplet,1735,11438707,2
9088463.673469387,9088834.829931973,1,76,1274.5,0.05,Triplet Sixty Fourth,1735,11438707,2
9090135.510204082,9092921.904761905,1,62,1274.66666667,0.333333333333,Triplet,1735,11438707,2
9092921.904761905,9093293.424036281,1,78,1275.0,0.05,Triplet Sixty Fourth,1735,11438707,2
9092921.904761905,9096079.818594104,1,52,1275.0,0.333333333333,Triplet,1735,11438707,2
9095894.058956916,9098123.174603175,1,59,1275.325,0.333333333333,Triplet,1735,11438707,2
9096822.857142856,9097194.376417233,1,80,1275.5,0.05,Triplet Sixty Fourth,1735,11438707,2
9098123.174603175,9100538.049886622,1,62,1275.66666667,0.333333333333,Triplet,1735,11438707,2
9100538.049886622,9103695.96371882,1,53,1276.0,0.333333333333,Triplet,1735,11438707,2
9100538.049886622,9115398.820861679,1,81,1276.0,2.0,Half,1735,11438707,2
9103695.96371882,9105925.07936508,1,57,1276.325,0.333333333333,Triplet,1735,11438707,2
9105925.07936508,9108525.351473924,1,60,1276.66666667,0.333333333333,Triplet,1735,11438707,2
9108525.351473924,9111126.349206349,1,53,1277.0,0.333333333333,Triplet,1735,11438707,2
9111126.349206349,9113355.464852607,1,57,1277.325,0.333333333333,Triplet,1735,11438707,2
9113355.464852607,9115398.820861679,1,60,1277.66666667,0.333333333333,Triplet,1735,11438707,2
9115398.820861679,9116141.859410431,1,72,1278.0,0.0999999999999,Triplet Thirty Second,1735,11438707,2
9115398.820861679,9118370.612244898,1,53,1278.0,0.333333333333,Triplet,1735,11438707,2
9118370.612244898,9121157.369614512,1,57,1278.325,0.333333333333,Triplet,1735,11438707,2
9121157.369614512,9124315.283446712,1,60,1278.66666667,0.333333333333,Triplet,1735,11438707,2
9124315.283446712,9125058.321995465,1,72,1279.0,0.0999999999999,Triplet Thirty Second,1735,11438707,2
9124315.283446712,9126730.158730159,1,53,1279.0,0.333333333333,Triplet,1735,11438707,2
9126730.158730159,9128773.514739228,1,57,1279.325,0.333333333333,Triplet,1735,11438707,2
9128959.274376417,9131745.668934241,1,60,1279.66666667,0.333333333333,Triplet,1735,11438707,2
9131745.668934241,9134160.544217687,1,53,1280.0,0.333333333333,Triplet,1735,11438707,2
9131745.668934241,9146234.92063492,1,72,1280.0,2.0,Half,1735,11438707,2
9133974.784580499,9136946.93877551,1,57,1280.325,0.333333333333,Triplet,1735,11438707,2
9136946.93877551,9139176.05442177,1,60,1280.66666667,0.333333333333,Triplet,1735,11438707,2
9139176.05442177,9141219.047619049,1,53,1281.0,0.333333333333,Triplet,1735,11438707,2
9141219.047619049,9143448.526077097,1,57,1281.325,0.333333333333,Triplet,1735,11438707,2
9143634.285714285,9146234.92063492,1,60,1281.66666667,0.333333333333,Triplet,1735,11438707,2
9146234.92063492,9146977.959183674,1,69,1282.0,0.0999999999999,Triplet Thirty Second,1735,11438707,2
9146234.92063492,9148649.795918368,1,53,1282.0,0.333333333333,Triplet,1735,11438707,2
9146234.92063492,9146977.959183674,1,81,1282.0,0.0999999999999,Triplet Thirty Second,1735,11438707,2
9148464.03628118,9151250.430839002,1,57,1282.325,0.333333333333,Triplet,1735,11438707,2
9151250.430839002,9154222.222222222,1,60,1282.66666667,0.333333333333,Triplet,1735,11438707,2
9154222.222222222,9154779.86394558,1,81,1283.0,0.0999999999999,Triplet Thirty Second,1735,11438707,2
9154222.222222222,9154779.86394558,1,69,1283.0,0.0999999999999,Triplet Thirty Second,1735,11438707,2
9154222.222222222,9157194.739229025,1,53,1283.0,0.333333333333,Triplet,1735,11438707,2
9157194.739229025,9159609.614512471,1,57,1283.325,0.333333333333,Triplet,1735,11438707,2
9159795.37414966,9162210.249433106,1,60,1283.66666667,0.333333333333,Triplet,1735,11438707,2
9162210.249433106,9164439.365079366,1,52,1284.0,0.333333333333,Triplet,1735,11438707,2
9162210.249433106,9175213.424036281,1,82,1284.0,2.0,Half,1735,11438707,2
9162210.249433106,9175213.424036281,1,70,1284.0,2.0,Half,1735,11438707,2
9164253.242630385,9166854.240362812,1,55,1284.325,0.333333333333,Triplet,1735,11438707,2
9166854.240362812,9168340.317460317,1,60,1284.66666667,0.333333333333,Triplet,1735,11438707,2
9168340.317460317,9170569.070294784,1,52,1285.0,0.333333333333,Triplet,1735,11438707,2
9170569.070294784,9172798.548752835,1,55,1285.325,0.333333333333,Triplet,1735,11438707,2
9172798.548752835,9175213.424036281,1,60,1285.66666667,0.333333333333,Triplet,1735,11438707,2
9175213.424036281,9178557.097505668,1,52,1286.0,0.333333333333,Triplet,1735,11438707,2
9175213.424036281,9175956.462585034,1,72,1286.0,0.0999999999999,Triplet Thirty Second,1735,11438707,2
9178557.097505668,9182272.290249433,1,55,1286.325,0.333333333333,Triplet,1735,11438707,2
9182272.290249433,9184501.405895691,1,60,1286.66666667,0.333333333333,Triplet,1735,11438707,2
9184501.405895691,9185987.482993197,1,72,1287.0,0.0999999999999,Triplet Thirty Second,1735,11438707,2
9184501.405895691,9188588.117913833,1,52,1287.0,0.333333333333,Triplet,1735,11438707,2
9188588.117913833,9191188.752834467,1,55,1287.325,0.333333333333,Triplet,1735,11438707,2
9191188.752834467,9193417.505668934,1,60,1287.66666667,0.333333333333,Triplet,1735,11438707,2
9193417.505668934,9206792.562358277,1,72,1288.0,2.0,Half,1735,11438707,2
9193417.505668934,9195275.464852607,1,52,1288.0,0.333333333333,Triplet,1735,11438707,2
9195275.464852607,9198433.378684808,1,55,1288.325,0.333333333333,Triplet,1735,11438707,2
9198433.378684808,9200476.734693877,1,60,1288.66666667,0.333333333333,Triplet,1735,11438707,2
9200476.734693877,9202520.090702947,1,52,1289.0,0.333333333333,Triplet,1735,11438707,2
9202520.090702947,9204749.206349207,1,55,1289.325,0.333333333333,Triplet,1735,11438707,2
9204749.206349207,9206792.562358277,1,60,1289.66666667,0.333333333333,Triplet,1735,11438707,2
9206792.562358277,9208092.879818594,1,94,1290.0,0.25,Sixteenth,1735,11438707,2
9206792.562358277,9208278.639455782,1,52,1290.0,0.333333333333,Triplet,1735,11438707,2
9208092.879818594,9209207.437641723,1,91,1290.25,0.25,Sixteenth,1735,11438707,2
9208278.639455782,9210136.235827664,1,55,1290.325,0.333333333333,Triplet,1735,11438707,2
9209207.437641723,9210879.274376417,1,88,1290.5,0.25,Sixteenth,1735,11438707,2
9210321.995464852,9212922.267573696,1,60,1290.66666667,0.333333333333,Triplet,1735,11438707,2
9210879.274376417,9212922.267573696,1,82,1290.75,0.25,Sixteenth,1735,11438707,2
9212922.267573696,9215337.505668934,1,52,1291.0,0.333333333333,Triplet,1735,11438707,2
9212922.267573696,9215337.505668934,1,79,1291.0,0.333333333333,Triplet,1735,11438707,2
9215151.746031746,9217195.102040816,1,55,1291.325,0.333333333333,Triplet,1735,11438707,2
9215151.746031746,9217195.102040816,1,76,1291.325,0.333333333333,Triplet,1735,11438707,2
9217195.102040816,9219424.217687074,1,70,1291.66666667,0.333333333333,Triplet,1735,11438707,2
9217195.102040816,9219424.217687074,1,60,1291.66666667,0.333333333333,Triplet,1735,11438707,2
9219424.217687074,9221467.573696146,1,53,1292.0,0.333333333333,Triplet,1735,11438707,2
9219424.217687074,9234284.988662131,1,69,1292.0,2.0,Half,1735,11438707,2
9221467.573696146,9223696.689342404,1,57,1292.325,0.333333333333,Triplet,1735,11438707,2
9223882.448979592,9225554.285714285,1,60,1292.66666667,0.333333333333,Triplet,1735,11438707,2
9225554.285714285,9228526.439909298,1,53,1293.0,0.333333333333,Triplet,1735,11438707,2
9228340.680272108,9231312.83446712,1,57,1293.325,0.333333333333,Triplet,1735,11438707,2
9231312.83446712,9234284.988662131,1,60,1293.66666667,0.333333333333,Triplet,1735,11438707,2
9234284.988662131,9237257.142857144,1,53,1294.0,0.333333333333,Triplet,1735,11438707,2
9234284.988662131,9235213.786848072,1,72,1294.0,0.0999999999999,Triplet Thirty Second,1735,11438707,2
9237257.142857144,9240043.537414966,1,57,1294.325,0.333333333333,Triplet,1735,11438707,2
9240229.297052154,9241901.133786848,1,60,1294.66666667,0.333333333333,Triplet,1735,11438707,2
9241901.133786848,9242643.80952381,1,72,1295.0,0.0999999999999,Triplet Thirty Second,1735,11438707,2
9241901.133786848,9244130.249433106,1,53,1295.0,0.333333333333,Triplet,1735,11438707,2
9244130.249433106,9245801.723356009,1,57,1295.325,0.333333333333,Triplet,1735,11438707,2
9245801.723356009,9248588.480725624,1,60,1295.66666667,0.333333333333,Triplet,1735,11438707,2
9248588.480725624,9251374.875283446,1,53,1296.0,0.333333333333,Triplet,1735,11438707,2
9248588.480725624,9264378.049886622,1,72,1296.0,2.0,Half,1735,11438707,2
9251374.875283446,9254532.789115647,1,57,1296.325,0.333333333333,Triplet,1735,11438707,2
9254532.789115647,9256761.904761905,1,60,1296.66666667,0.333333333333,Triplet,1735,11438707,2
9256761.904761905,9258990.657596372,1,53,1297.0,0.333333333333,Triplet,1735,11438707,2
9258990.657596372,9261777.414965987,1,57,1297.325,0.333333333333,Triplet,1735,11438707,2
9261777.414965987,9264378.049886622,1,60,1297.66666667,0.333333333333,Triplet,1735,11438707,2
9264378.049886622,9264749.569160998,1,69,1298.0,0.05,Triplet Sixty Fourth,1735,11438707,2
9264378.049886622,9267164.444444444,1,53,1298.0,0.333333333333,Triplet,1735,11438707,2
9264378.049886622,9264749.569160998,1,81,1298.0,0.05,Triplet Sixty Fourth,1735,11438707,2
9267164.444444444,9270693.877551021,1,57,1298.325,0.333333333333,Triplet,1735,11438707,2
9269579.319727892,9269950.839002268,1,69,1298.5,0.05,Triplet Sixty Fourth,1735,11438707,2
9269579.319727892,9269950.839002268,1,81,1298.5,0.05,Triplet Sixty Fourth,1735,11438707,2
9270693.877551021,9273108.752834467,1,60,1298.66666667,0.333333333333,Triplet,1735,11438707,2
9273108.752834467,9273666.031746032,1,81,1299.0,0.05,Triplet Sixty Fourth,1735,11438707,2
9273108.752834467,9275151.746031746,1,53,1299.0,0.333333333333,Triplet,1735,11438707,2
9273108.752834467,9273666.031746032,1,69,1299.0,0.05,Triplet Sixty Fourth,1735,11438707,2
9275151.746031746,9276823.94557823,1,57,1299.325,0.333333333333,Triplet,1735,11438707,2
9276080.907029478,9276266.666666666,1,81,1299.5,0.05,Triplet Sixty Fourth,1735,11438707,2
9276080.907029478,9276266.666666666,1,69,1299.5,0.05,Triplet Sixty Fourth,1735,11438707,2
9277009.705215419,9279238.820861679,1,60,1299.66666667,0.333333333333,Triplet,1735,11438707,2
9279238.820861679,9293913.832199546,1,70,1300.0,2.0,Half,1735,11438707,2
9279238.820861679,9293913.832199546,1,82,1300.0,2.0,Half,1735,11438707,2
9279238.820861679,9282024.85260771,1,52,1300.0,0.333333333333,Triplet,1735,11438707,2
9282024.85260771,9284440.090702947,1,55,1300.325,0.333333333333,Triplet,1735,11438707,2
9284440.090702947,9286483.446712019,1,60,1300.66666667,0.333333333333,Triplet,1735,11438707,2
9286483.446712019,9288898.321995465,1,52,1301.0,0.333333333333,Triplet,1735,11438707,2
9288898.321995465,9291498.594104309,1,55,1301.325,0.333333333333,Triplet,1735,11438707,2
9291870.476190476,9293913.832199546,1,60,1301.66666667,0.333333333333,Triplet,1735,11438707,2
9292985.034013605,9293913.832199546,1,74,1301.875,0.125,Thirty Second,1735,11438707,2
9293913.832199546,9297814.784580499,1,72,1302.0,0.5,Eighth,1735,11438707,2
9293913.832199546,9296700.22675737,1,52,1302.0,0.333333333333,Triplet,1735,11438707,2
9296514.467120182,9298557.823129252,1,55,1302.325,0.333333333333,Triplet,1735,11438707,2
9297814.784580499,9300601.179138321,1,71,1302.5,0.5,Eighth,1735,11438707,2
9298557.823129252,9300601.179138321,1,60,1302.66666667,0.333333333333,Triplet,1735,11438707,2
9300601.179138321,9303944.85260771,1,72,1303.0,0.5,Eighth,1735,11438707,2
9300601.179138321,9302830.294784581,1,52,1303.0,0.333333333333,Triplet,1735,11438707,2
9302830.294784581,9305059.41043084,1,55,1303.325,0.333333333333,Triplet,1735,11438707,2
9303944.85260771,9307474.285714285,1,74,1303.5,0.5,Eighth,1735,11438707,2
9305245.170068027,9307474.285714285,1,60,1303.66666667,0.333333333333,Triplet,1735,11438707,2
9307474.285714285,9309889.160997732,1,52,1304.0,0.333333333333,Triplet,1735,11438707,2
9307474.285714285,9313418.594104309,1,74,1304.0,1.0,Quarter,1735,11438707,2
9309703.401360543,9311746.757369615,1,55,1304.325,0.333333333333,Triplet,1735,11438707,2
9311746.757369615,9313418.594104309,1,60,1304.66666667,0.333333333333,Triplet,1735,11438707,2
9313418.594104309,9317690.702947846,1,72,1305.0,0.5,Eighth,1735,11438707,2
9313418.594104309,9316019.229024943,1,52,1305.0,0.333333333333,Triplet,1735,11438707,2
9316019.229024943,9318805.623582767,1,55,1305.325,0.333333333333,Triplet,1735,11438707,2
9318805.623582767,9321220.13605442,1,60,1305.66666667,0.333333333333,Triplet,1735,11438707,2
9321220.13605442,9323263.854875283,1,52,1306.0,0.333333333333,Triplet,1735,11438707,2
9321220.13605442,9322706.575963719,1,94,1306.0,0.25,Sixteenth,1735,11438707,2
9322706.575963719,9325307.210884353,1,91,1306.25,0.25,Sixteenth,1735,11438707,2
9323263.854875283,9326607.52834467,1,55,1306.325,0.333333333333,Triplet,1735,11438707,2
9325307.210884353,9327164.807256237,1,88,1306.5,0.25,Sixteenth,1735,11438707,2
9326607.52834467,9329579.682539683,1,60,1306.66666667,0.333333333333,Triplet,1735,11438707,2
9327164.807256237,9329579.682539683,1,82,1306.75,0.25,Sixteenth,1735,11438707,2
9329579.682539683,9331808.79818594,1,79,1307.0,0.333333333333,Triplet,1735,11438707,2
9329579.682539683,9331808.79818594,1,52,1307.0,0.333333333333,Triplet,1735,11438707,2
9331808.79818594,9334037.551020408,1,55,1307.325,0.333333333333,Triplet,1735,11438707,2
9331808.79818594,9334037.551020408,1,76,1307.325,0.333333333333,Triplet,1735,11438707,2
9334037.551020408,9336638.548752835,1,70,1307.66666667,0.333333333333,Triplet,1735,11438707,2
9334037.551020408,9336638.548752835,1,60,1307.66666667,0.333333333333,Triplet,1735,11438707,2
9336638.548752835,9346483.80952381,1,69,1308.0,1.5,Dotted Quarter,1735,11438707,2
9336638.548752835,9338310.385487529,1,53,1308.0,0.333333333333,Triplet,1735,11438707,2
9338310.385487529,9340167.98185941,1,57,1308.325,0.333333333333,Triplet,1735,11438707,2
9340353.741496598,9342582.857142856,1,60,1308.66666667,0.333333333333,Triplet,1735,11438707,2
9342582.857142856,9345183.492063493,1,53,1309.0,0.333333333333,Triplet,1735,11438707,2
9344997.732426304,9347598.367346939,1,57,1309.325,0.333333333333,Triplet,1735,11438707,2
9346483.80952381,9346855.328798186,1,93,1309.5,0.05,Triplet Sixty Fourth,1735,11438707,2
9347598.367346939,9350013.242630385,1,60,1309.66666667,0.333333333333,Triplet,1735,11438707,2
9350013.242630385,9351685.07936508,1,94,1310.0,0.25,Sixteenth,1735,11438707,2
9350013.242630385,9352428.117913833,1,52,1310.0,0.333333333333,Triplet,1735,11438707,2
9351685.07936508,9353356.916099774,1,91,1310.25,0.25,Sixteenth,1735,11438707,2
9352428.117913833,9354471.473922903,1,55,1310.325,0.333333333333,Triplet,1735,11438707,2
9353356.916099774,9355214.512471655,1,88,1310.5,0.25,Sixteenth,1735,11438707,2
9354657.23356009,9356885.986394558,1,60,1310.66666667,0.333333333333,Triplet,1735,11438707,2
9355214.512471655,9356885.986394558,1,82,1310.75,0.25,Sixteenth,1735,11438707,2
9356885.986394558,9359486.984126983,1,79,1311.0,0.333333333333,Triplet,1735,11438707,2
9356885.986394558,9359486.984126983,1,52,1311.0,0.333333333333,Triplet,1735,11438707,2
9359301.224489795,9361158.820861679,1,76,1311.325,0.333333333333,Triplet,1735,11438707,2
9359301.224489795,9361158.820861679,1,55,1311.325,0.333333333333,Triplet,1735,11438707,2
9361158.820861679,9363573.333333334,1,60,1311.66666667,0.333333333333,Triplet,1735,11438707,2
9361158.820861679,9363573.333333334,1,70,1311.66666667,0.333333333333,Triplet,1735,11438707,2
9363573.333333334,9373232.83446712,1,69,1312.0,1.5,Dotted Quarter,1735,11438707,2
9363573.333333334,9365245.532879818,1,53,1312.0,0.333333333333,Triplet,1735,11438707,2
9365245.532879818,9367660.408163264,1,57,1312.325,0.333333333333,Triplet,1735,11438707,2
9367846.167800454,9369889.523809524,1,60,1312.66666667,0.333333333333,Triplet,1735,11438707,2
9369889.523809524,9372304.39909297,1,53,1313.0,0.333333333333,Triplet,1735,11438707,2
9372118.639455782,9373418.594104309,1,57,1313.325,0.333333333333,Triplet,1735,11438707,2
9373232.83446712,9373418.594104309,1,93,1313.5,0.05,Triplet Sixty Fourth,1735,11438707,2
9373418.594104309,9376019.591836736,1,60,1313.66666667,0.333333333333,Triplet,1735,11438707,2
9376019.591836736,9377691.42857143,1,94,1314.0,0.25,Sixteenth,1735,11438707,2
9376019.591836736,9378248.707482994,1,52,1314.0,0.333333333333,Triplet,1735,11438707,2
9377691.42857143,9379549.02494331,1,91,1314.25,0.25,Sixteenth,1735,11438707,2
9378248.707482994,9380477.823129252,1,55,1314.325,0.333333333333,Triplet,1735,11438707,2
