,time,duration,value,confidence,start_time,end_time,chord,length,id,id_cat
271,30.769230769230766,2.0471692307692493,F:maj,,492307.69230769225,525062.4000000003,176,525063,00_Rock3-117-Bb_comp,22
272,0.0,1.6216216216216215,C:maj,,0.0,25945.945945945947,1,415053,00_Rock3-148-C_comp,23
273,1.6216216216216215,1.6216216216216215,G:maj,,25945.945945945947,51891.89189189189,246,415053,00_Rock3-148-C_comp,23
274,3.243243243243243,1.6216216216216215,A:min,,51891.89189189189,77837.83783783784,317,415053,00_Rock3-148-C_comp,23
275,4.864864864864865,1.621621621621622,E:min,,77837.83783783784,103783.7837837838,142,415053,00_Rock3-148-C_comp,23
276,6.486486486486487,1.621621621621622,F:maj,,103783.7837837838,129729.72972972972,176,415053,00_Rock3-148-C_comp,23
277,8.108108108108109,1.621621621621621,C:maj,,129729.72972972972,155675.67567567568,1,415053,00_Rock3-148-C_comp,23
278,9.72972972972973,1.6216216216216228,F:maj,,155675.67567567568,181621.62162162169,176,415053,00_Rock3-148-C_comp,23
279,11.351351351351353,1.621621621621621,G:maj,,181621.62162162169,207567.56756756757,246,415053,00_Rock3-148-C_comp,23
280,12.972972972972974,1.621621621621621,C:maj,,207567.56756756757,233513.51351351352,1,415053,00_Rock3-148-C_comp,23
281,14.594594594594597,1.6216216216216228,G:maj,,233513.51351351352,259459.45945945947,246,415053,00_Rock3-148-C_comp,23
282,16.216216216216218,1.621621621621621,A:min,,259459.45945945947,285405.40540540544,317,415053,00_Rock3-148-C_comp,23
283,17.83783783783784,1.621621621621621,E:min,,285405.40540540544,311351.35135135136,142,415053,00_Rock3-148-C_comp,23
284,19.45945945945946,1.621621621621621,F:maj,,311351.35135135136,337297.2972972973,176,415053,00_Rock3-148-C_comp,23
285,21.08108108108108,1.6216216216216246,C:maj,,337297.2972972973,363243.2432432433,1,415053,00_Rock3-148-C_comp,23
286,22.702702702702705,1.621621621621621,F:maj,,363243.2432432433,389189.1891891892,176,415053,00_Rock3-148-C_comp,23
287,24.324324324324326,1.6164756756756695,G:maj,,389189.1891891892,415052.79999999993,246,415053,00_Rock3-148-C_comp,23
288,0.0,9.6,C#:maj,,0.0,153600.0,36,460800,00_SS1-100-C#_comp,24
289,9.6,4.799999999999999,F#:maj,,153600.0,230399.99999999997,211,460800,00_SS1-100-C#_comp,24
290,14.4,4.800000000000001,C#:maj,,230399.99999999997,307200.0,36,460800,00_SS1-100-C#_comp,24
291,19.2,2.3999999999999986,G#:maj,,307200.0,345599.99999999994,281,460800,00_SS1-100-C#_comp,24
292,21.6,2.400000000000002,F#:maj,,345599.99999999994,384000.0,211,460800,00_SS1-100-C#_comp,24
293,24.0,4.800000000000011,C#:maj,,384000.0,460800.0000000002,36,460800,00_SS1-100-C#_comp,24
